date,storage,inflow_af,outflow_af,unaccounted_af
2/9/2002,894522,912,1402,490
2/10/2002,894126,887,1406,94
2/11/2002,894522,857,496,916
2/12/2002,896109,857,55,1226
2/13/2002,896109,845,936,-802
2/14/2002,896109,839,1418,91
2/15/2002,895713,809,2122,183
2/16/2002,894126,774,2836,-274
2/17/2002,891750,756,2836,-313
2/18/2002,890167,738,2836,498
2/19/2002,888192,712,2876,124
2/20/2002,887798,694,1968,1770
2/21/2002,886220,702,2380,-305
2/22/2002,884250,692,2896,-292
2/23/2002,882677,702,2896,631
2/24/2002,880712,698,2916,229
2/25/2002,878750,692,2916,256
2/26/2002,876399,712,2916,-127
2/27/2002,874835,785,2936,640
2/28/2002,872881,807,2936,196
3/1/2002,871710,837,2955,957
3/2/2002,868982,674,2955,-610
3/3/2002,866648,532,2975,-53
3/4/2002,864318,492,2995,114
3/5/2002,862380,538,2995,565
3/6/2002,860831,605,3015,909
3/7/2002,859284,563,2598,863
3/8/2002,857739,424,3035,490
3/9/2002,855424,422,3055,295
3/10/2002,853498,383,3074,706
3/11/2002,851575,274,3094,769
3/12/2002,849272,353,3094,518
3/13/2002,846972,339,3114,441
3/14/2002,845059,232,3114,862
3/15/2002,842385,137,3134,208
3/16/2002,840098,155,3134,710
3/17/2002,837434,167,3154,315
3/18/2002,835535,136,3154,1088
3/19/2002,832502,160,3174,-16
3/20/2002,830232,184,3174,744
3/21/2002,828344,178,3193,1102
3/22/2002,825329,157,3213,
3/23/2002,822696,122,3213,423
3/24/2002,820069,168,3233,464
3/25/2002,817449,151,3253,445
3/26/2002,815207,136,3273,860
3/27/2002,812599,120,3273,528
3/28/2002,809997,173,3293,551
3/29/2002,807402,172,3293,524
3/30/2002,805183,141,3293,901
3/31/2002,802599,170,3312,567
4/1/2002,800023,156,3312,566
4/2/2002,797820,124,3332,953
4/3/2002,794524,158,3332,-87
4/4/2002,791968,157,3332,618
4/5/2002,789418,121,3213,625
4/6/2002,786876,122,3372,550
4/7/2002,783978,119,3392,352
4/8/2002,781450,140,3392,745
4/9/2002,779290,123,3392,1092
4/10/2002,776419,144,3392,398
4/11/2002,774273,153,3412,1102
4/12/2002,771420,158,3412,406
4/13/2002,768934,91,3431,767
4/14/2002,766101,143,3451,508
4/15/2002,762575,108,3451,-218
4/16/2002,760118,124,3451,887
4/17/2002,756970,125,3451,179
4/18/2002,754183,103,3431,539
4/19/2002,751061,150,3412,207
4/20/2002,748296,142,3392,496
4/21/2002,745541,150,3372,495
4/22/2002,742794,112,3352,475
4/23/2002,740054,100,3412,500
4/24/2002,737323,110,3451,581
4/25/2002,734599,122,3392,617
4/26/2002,730528,122,3312,-801
4/27/2002,728162,79,3273,825
4/28/2002,725128,88,3253,160
4/29/2002,722440,77,3233,476
4/30/2002,719425,94,3213,142
5/1/2002,716421,73,3193,115
5/2/2002,713094,56,3193,-206
5/3/2002,710108,102,3213,152
5/4/2002,707131,101,3213,134
5/5/2002,704492,98,2955,473
5/6/2002,701201,150,3193,-434
5/7/2002,698249,110,3213,91
5/8/2002,695305,117,3213,159
5/9/2002,692695,143,2757,486
5/10/2002,689766,173,3193,-315
5/11/2002,686522,147,3193,-224
5/12/2002,683934,103,3174,459
5/13/2002,680386,87,3193,-478
5/14/2002,677494,95,3213,215
5/15/2002,673972,84,4225,-404
5/16/2002,670146,121,3947,315
5/17/2002,666338,395,3610,19
5/18/2002,663493,885,3015,370
5/19/2002,661602,583,3015,239
5/20/2002,658146,381,4066,-1024
5/21/2002,654393,188,4106,-68
5/22/2002,650656,143,4027,181
5/23/2002,648174,181,2460,1401
5/24/2002,646317,154,2003,421
5/25/2002,643539,103,3114,-929
5/26/2002,639847,104,3154,-681
5/27/2002,637700,137,3471,903
5/28/2002,634642,111,3907,276
5/29/2002,630986,129,4007,140
5/30/2002,627951,94,3769,843
5/31/2002,624020,73,3769,-257
6/1/2002,621008,72,2717,684
6/2/2002,618006,54,2737,-356
6/3/2002,614113,51,3808,-1210
6/4/2002,610230,56,3689,-126
6/5/2002,606060,45,3788,-537
6/6/2002,602793,49,3888,477
6/7/2002,598940,48,3828,-15
6/8/2002,595689,37,2817,529
6/9/2002,592446,41,2817,-464
6/10/2002,588622,49,3907,-1048
6/11/2002,585102,47,3828,338
6/12/2002,581592,22,3927,271
6/13/2002,578092,27,3888,405
6/14/2002,573730,30,3808,-502
6/15/2002,570541,26,2876,589
6/16/2002,567649,37,2896,-42
6/17/2002,564188,38,4027,-602
6/18/2002,560162,33,4027,-37
6/19/2002,555863,37,4066,-305
6/20/2002,552151,35,4086,317
6/21/2002,547882,26,3392,-218
6/22/2002,544762,31,3035,245
6/23/2002,541650,27,3074,-108
6/24/2002,537983,23,4165,-620
6/25/2002,534891,28,3174,1051
6/26/2002,530127,41,4304,-1619
6/27/2002,526222,39,4403,358
6/28/2002,522053,49,4403,195
6/29/2002,519008,31,3293,1309
6/30/2002,515971,34,3312,225
7/1/2002,511297,31,4760,-1395
7/2/2002,506918,33,4780,350
7/3/2002,502558,32,4820,387
7/4/2002,498761,55,3451,991
7/5/2002,494980,49,4443,-384
7/6/2002,491751,45,3491,1165
7/7/2002,488000,48,3511,-305
7/8/2002,484264,64,4364,-273
7/9/2002,480015,50,4681,51
7/10/2002,476050,51,4860,666
7/11/2002,472106,52,4820,865
7/12/2002,467402,49,4681,64
7/13/2002,464542,42,3312,1772
7/14/2002,461436,49,3332,165
7/15/2002,457571,61,4840,-582
7/16/2002,453473,49,4741,681
7/17/2002,449146,61,4681,365
7/18/2002,446361,48,4344,1835
7/19/2002,442582,59,4364,516
7/20/2002,439826,48,3610,1548
7/21/2002,436832,61,3590,568
7/22/2002,435341,79,3709,2038
7/23/2002,431875,198,4265,164
7/24/2002,428428,337,4265,619
7/25/2002,425001,359,4304,500
7/26/2002,422323,246,3213,1267
7/27/2002,420143,118,3213,787
7/28/2002,417490,270,3213,442
7/29/2002,414611,538,3769,65
7/30/2002,411986,286,3531,606
7/31/2002,410322,236,2856,1581
8/1/2002,408192,191,2757,490
8/2/2002,405365,132,3233,-261
8/3/2002,404660,224,2876,2397
8/4/2002,402787,811,2876,779
8/5/2002,401152,300,3015,430
8/6/2002,399521,168,2876,1084
8/7/2002,397660,307,3213,847
8/8/2002,395341,399,3669,587
8/9/2002,392566,474,3769,496
8/10/2002,390032,272,3471,761
8/11/2002,388423,264,2995,1590
8/12/2002,386131,157,3570,439
8/13/2002,383161,85,4542,444
8/14/2002,379295,60,4403,591
8/15/2002,375225,54,4503,274
8/16/2002,371853,38,4344,1077
8/17/2002,368497,22,3967,950
8/18/2002,365381,22,3114,829
8/19/2002,361838,13,4463,-451
8/20/2002,358095,6,4423,707
8/21/2002,353938,26,4384,260
8/22/2002,349807,97,4364,226
8/23/2002,345704,42,4364,164
8/24/2002,343127,22,3035,1745
8/25/2002,340560,23,3035,446
8/26/2002,337154,28,4007,-394
8/27/2002,333559,50,4027,384
8/28/2002,329363,38,4423,-219
8/29/2002,325826,48,3987,849
8/30/2002,322522,61,3888,635
8/31/2002,319855,53,3709,1160
9/1/2002,317205,59,2658,1007
9/2/2002,315176,89,2678,570
9/3/2002,312351,128,3193,-236
9/4/2002,309142,70,3868,-144
9/5/2002,305756,162,3947,412
9/6/2002,302986,66,3233,1015
9/7/2002,301213,42,2539,1394
9/8/2002,299251,30,2678,535
9/9/2002,296908,36,2698,305
9/10/2002,295353,123,2717,1107
9/11/2002,296908,700,1805,4150
9/12/2002,297688,2281,430,1885
9/13/2002,297103,1916,1696,-2436
9/14/2002,296325,2241,2598,-998
9/15/2002,295741,1761,2579,-227
9/16/2002,295159,1460,2559,235
9/17/2002,294771,901,2539,711
9/18/2002,293996,462,2083,863
9/19/2002,294577,1783,1269,2202
9/20/2002,294771,946,1248,-320
9/21/2002,294965,448,1226,495
9/22/2002,295159,405,1210,972
9/23/2002,294771,353,1198,417
9/24/2002,294383,300,1180,457
9/25/2002,293416,248,1894,-86
9/26/2002,292064,226,2261,294
9/27/2002,289563,113,3471,-466
9/28/2002,287456,92,2658,1251
9/29/2002,285548,73,2658,657
9/30/2002,282321,62,3689,-642
10/1/2002,279492,65,3431,799
10/2/2002,276866,67,2420,740
10/3/2002,274813,79,2460,299
10/4/2002,272768,91,2479,336
10/5/2002,270547,97,2460,168
10/6/2002,268704,100,2479,520
10/7/2002,266502,99,2479,177
10/8/2002,263763,97,3055,-359
10/9/2002,261040,99,3431,234
10/10/2002,259054,90,2360,1346
10/11/2002,259415,96,39,2631
10/12/2002,260317,112,36,845
10/13/2002,259956,124,34,-438
10/14/2002,260136,114,35,90
10/15/2002,260679,110,36,464
10/16/2002,261040,111,37,286
10/17/2002,261221,109,37,107
10/18/2002,261765,105,38,472
10/19/2002,262128,109,38,297
10/20/2002,262491,111,39,292
10/21/2002,262854,108,39,291
10/22/2002,263217,120,39,293
10/23/2002,263763,118,36,465
10/24/2002,264310,103,34,465
10/25/2002,264492,105,34,113
10/26/2002,265039,109,32,476
10/27/2002,265587,149,32,471
10/28/2002,265770,323,32,67
10/29/2002,266502,369,30,440
10/30/2002,266685,532,31,-156
10/31/2002,267418,494,30,232
11/1/2002,268152,426,28,270
11/2/2002,268888,500,27,338
11/3/2002,269993,480,26,632
11/4/2002,270547,484,26,100
11/5/2002,271286,458,25,281
11/6/2002,272026,430,25,307
11/7/2002,272768,448,25,337
11/8/2002,273511,470,24,320
11/9/2002,274254,488,24,297
11/10/2002,275186,490,23,468
11/11/2002,275932,538,22,279
11/12/2002,276492,573,21,44
11/13/2002,277428,647,22,384
11/14/2002,278365,694,20,312
11/15/2002,279304,682,19,265
11/16/2002,279869,639,20,-98
11/17/2002,280999,686,20,511
11/18/2002,281755,668,19,89
11/19/2002,282511,668,18,106
11/20/2002,283458,625,17,296
11/21/2002,284407,605,17,342
11/22/2002,285358,591,17,364
11/23/2002,286310,551,18,378
11/24/2002,287073,538,17,229
11/25/2002,288029,534,17,436
11/26/2002,288604,510,17,59
11/27/2002,289563,510,16,466
11/28/2002,290331,528,16,274
11/29/2002,291293,528,16,450
11/30/2002,292257,553,16,452
12/1/2002,293222,559,15,428
12/2/2002,294190,551,16,424
12/3/2002,295353,563,15,627
12/4/2002,296130,593,15,229
12/5/2002,297103,605,15,395
12/6/2002,298078,633,14,385
12/7/2002,299056,684,15,360
12/8/2002,300623,684,14,897
12/9/2002,301409,682,14,116
12/10/2002,302591,712,14,514
12/11/2002,303775,694,14,486
12/12/2002,304765,686,14,310
12/13/2002,305955,684,13,518
12/14/2002,307148,649,13,522
12/15/2002,308144,623,13,360
12/16/2002,309342,617,13,588
12/17/2002,310343,631,15,397
12/18/2002,311145,629,13,186
12/19/2002,312150,649,13,389
12/20/2002,313157,611,13,371
12/21/2002,314367,605,13,612
12/22/2002,315176,647,12,217
12/23/2002,316798,712,12,988
12/24/2002,317611,704,12,113
12/25/2002,318630,637,12,327
12/26/2002,319855,633,13,600
12/27/2002,320879,615,12,404
12/28/2002,321905,639,12,423
12/29/2002,323140,676,11,608
12/30/2002,324171,676,11,366
12/31/2002,325205,706,8,369
1/1/2003,326241,655,5,338
1/2/2003,327487,635,5,596
1/3/2003,328528,635,14,411
1/4/2003,329572,625,17,424
1/5/2003,330618,615,17,438
1/6/2003,331876,613,16,660
1/7/2003,332716,613,18,243
1/8/2003,333769,609,17,458
1/9/2003,334825,609,20,464
1/10/2003,335882,589,19,468
1/11/2003,336730,621,19,278
1/12/2003,337791,653,18,459
1/13/2003,339068,682,18,643
1/14/2003,339920,694,10,187
1/15/2003,341201,678,8,597
1/16/2003,342270,659,14,399
1/17/2003,343341,662,6,427
1/18/2003,344199,716,6,201
1/19/2003,345274,744,6,365
1/20/2003,346566,756,6,554
1/21/2003,347644,744,10,328
1/22/2003,348725,698,16,347
1/23/2003,349807,657,16,400
1/24/2003,351109,657,16,661
1/25/2003,352195,647,15,445
1/26/2003,353066,643,15,240
1/27/2003,354156,641,15,463
1/28/2003,355248,641,15,466
1/29/2003,356341,684,14,467
1/30/2003,357437,700,12,426
1/31/2003,358534,694,14,409
2/1/2003,359634,666,14,420
2/2/2003,360735,684,14,449
2/3/2003,361617,684,13,212
2/4/2003,362501,674,11,212
2/5/2003,363607,714,12,443
2/6/2003,364937,744,14,628
2/7/2003,365603,748,13,-64
2/8/2003,367160,764,14,823
2/9/2003,368051,793,14,142
2/10/2003,369167,780,13,336
2/11/2003,370509,734,13,575
2/12/2003,371629,696,13,399
2/13/2003,372750,670,13,438
2/14/2003,374099,647,15,692
2/15/2003,375000,617,15,269
2/16/2003,376353,629,15,751
2/17/2003,377257,744,15,290
2/18/2003,377710,760,706,-276
2/19/2003,377710,817,1156,-54
2/20/2003,378842,857,1182,1471
2/21/2003,378842,807,1170,325
2/22/2003,379068,664,1174,589
2/23/2003,379068,752,1174,510
2/24/2003,379068,778,1176,422
2/25/2003,379068,708,1182,399
2/26/2003,379295,674,1182,701
2/27/2003,379295,591,1184,508
2/28/2003,379068,565,1182,366
3/1/2003,379068,444,1182,617
3/2/2003,378842,430,1184,512
3/3/2003,378389,411,1186,301
3/4/2003,378389,444,1192,776
3/5/2003,378162,426,1192,521
3/6/2003,378162,317,1196,766
3/7/2003,377710,258,1194,427
3/8/2003,377710,184,1192,936
3/9/2003,377483,145,1192,781
3/10/2003,377031,109,1192,595
3/11/2003,376579,95,1194,631
3/12/2003,376579,218,958,1099
3/13/2003,376579,177,827,740
3/14/2003,376579,137,827,651
3/15/2003,376579,107,829,690
3/16/2003,376353,95,833,496
3/17/2003,376128,85,835,513
3/18/2003,375676,99,837,298
3/19/2003,375451,91,839,513
3/20/2003,375000,121,841,297
3/21/2003,374549,192,1141,269
3/22/2003,374099,528,1317,498
3/23/2003,373424,530,1323,114
3/24/2003,373200,851,1327,569
3/25/2003,372975,607,1329,251
3/26/2003,372526,506,1335,273
3/27/2003,372750,395,1337,1053
3/28/2003,371853,228,1341,45
3/29/2003,370956,206,1351,216
3/30/2003,370509,188,1353,697
3/31/2003,369837,171,1355,492
4/1/2003,369390,301,1359,737
4/2/2003,368720,260,1349,387
4/3/2003,368051,226,1357,420
4/4/2003,367160,184,1377,240
4/5/2003,366492,122,1382,525
4/6/2003,365381,108,1382,150
4/7/2003,364715,136,1394,608
4/8/2003,363607,128,1404,150
4/9/2003,362943,79,1406,613
4/10/2003,362059,79,1416,443
4/11/2003,361176,81,1426,454
4/12/2003,360294,61,1434,463
4/13/2003,359414,57,1440,493
4/14/2003,358534,59,1446,503
4/15/2003,357656,61,1458,509
4/16/2003,356341,56,1460,81
4/17/2003,355248,61,1456,311
4/18/2003,354156,58,1448,302
4/19/2003,353284,117,1434,518
4/20/2003,352195,145,1428,228
4/21/2003,350892,218,1418,-20
4/22/2003,350024,458,1416,332
4/23/2003,349158,494,1408,92
4/24/2003,348293,470,1398,49
4/25/2003,347860,327,1377,495
4/26/2003,346997,307,1369,186
4/27/2003,346350,379,1359,414
4/28/2003,345489,417,1347,119
4/29/2003,344629,323,1341,70
4/30/2003,343985,212,1327,374
5/1/2003,343127,234,1307,257
5/2/2003,342270,181,1299,216
5/3/2003,340987,216,1305,-165
5/4/2003,340346,353,1307,448
5/5/2003,340133,553,825,741
5/6/2003,340133,536,563,272
5/7/2003,340346,329,555,241
5/8/2003,340346,252,541,226
5/9/2003,340133,208,536,77
5/10/2003,340133,154,526,327
5/11/2003,340133,135,520,372
5/12/2003,340133,117,512,385
5/13/2003,340133,193,500,394
5/14/2003,340346,202,484,519
5/15/2003,339920,115,476,-144
5/16/2003,339920,106,466,361
5/17/2003,339707,121,460,147
5/18/2003,339707,104,458,340
5/19/2003,339920,343,456,567
5/20/2003,337791,627,1817,-2016
5/21/2003,336094,611,2559,-507
5/22/2003,334402,311,2559,256
5/23/2003,332506,174,2559,351
5/24/2003,330408,165,2559,287
5/25/2003,328528,192,2559,514
5/26/2003,326448,175,2579,287
5/27/2003,324171,202,2598,126
5/28/2003,322316,147,2618,541
5/29/2003,319855,476,2658,10
5/30/2003,317815,543,2678,142
5/31/2003,316189,639,2698,508
6/1/2003,313964,587,2717,-166
6/2/2003,312150,688,2737,316
6/3/2003,310343,684,2757,242
6/4/2003,308743,452,2757,473
6/5/2003,306948,232,2777,510
6/6/2003,304369,130,2777,-34
6/7/2003,302197,114,2797,475
6/8/2003,300231,118,2817,717
6/9/2003,297883,87,2817,350
6/10/2003,295741,93,2836,588
6/11/2003,293609,65,2717,612
6/12/2003,291293,95,2817,336
6/13/2003,289179,81,2836,607
6/14/2003,286883,84,2856,459
6/15/2003,284407,98,2876,297
6/16/2003,282132,84,2916,503
6/17/2003,279492,69,2955,192
6/18/2003,277053,79,2955,447
6/19/2003,274999,65,2995,822
6/20/2003,272026,76,3015,-43
6/21/2003,269809,79,3055,722
6/22/2003,267235,79,3074,402
6/23/2003,264674,75,3094,435
6/24/2003,262309,74,3114,654
6/25/2003,259775,63,3154,507
6/26/2003,257256,68,3134,571
6/27/2003,254395,62,3174,205
6/28/2003,252439,58,2896,1155
6/29/2003,250316,59,3174,715
6/30/2003,248030,68,3193,829
7/1/2003,245582,75,3213,678
7/2/2003,243669,66,2618,1226
7/3/2003,241593,53,2301,476
7/4/2003,239614,60,2321,269
7/5/2003,237646,54,2341,293
7/6/2003,235772,55,2360,412
7/7/2003,233739,53,2380,273
7/8/2003,231718,54,2400,306
7/9/2003,229707,53,2420,335
7/10/2003,228040,62,2460,700
7/11/2003,225885,64,2479,242
7/12/2003,223907,59,2499,437
7/13/2003,222104,54,2499,637
7/14/2003,220962,46,1591,1303
7/15/2003,219822,46,1083,405
7/16/2003,218687,38,1095,-98
7/17/2003,218687,33,1109,1056
7/18/2003,216588,41,1133,-1024
7/19/2003,215784,39,1152,288
7/20/2003,214822,35,1166,151
7/21/2003,213703,33,1184,12
7/22/2003,212906,39,1188,354
7/23/2003,211952,35,1198,195
7/24/2003,210684,32,1279,-105
7/25/2003,209894,33,1321,458
7/26/2003,208634,35,1345,28
7/27/2003,207536,49,1357,212
7/28/2003,205505,41,1728,-723
7/29/2003,203875,40,2142,56
7/30/2003,201791,42,2142,19
7/31/2003,199721,44,2142,30
8/1/2003,197664,42,2162,41
8/2/2003,195622,44,2162,78
8/3/2003,193219,50,2162,-285
8/4/2003,191057,75,2162,-50
8/5/2003,188836,63,2202,-134
8/6/2003,186701,53,2241,3
8/7/2003,184507,47,2281,-6
8/8/2003,182328,49,2321,55
8/9/2003,180162,50,2360,106
8/10/2003,177796,44,2380,-56
8/11/2003,175590,39,2420,130
8/12/2003,173401,45,2460,192
8/13/2003,171157,44,2479,170
8/14/2003,168931,48,2519,209
8/15/2003,166792,38,2559,332
8/16/2003,164668,45,2598,397
8/17/2003,162156,46,2618,42
8/18/2003,160001,42,2658,418
8/19/2003,157465,63,2717,80
8/20/2003,155084,65,2777,273
8/21/2003,154689,54,1888,2316
8/22/2003,153509,54,1377,655
8/23/2003,152335,56,1384,149
8/24/2003,151165,70,1384,158
8/25/2003,150066,62,1279,215
8/26/2003,149486,73,1379,638
8/27/2003,148907,61,1386,727
8/28/2003,146796,47,1432,-786
8/29/2003,145716,47,1363,305
8/30/2003,144641,45,1359,240
8/31/2003,143570,38,1355,242
9/1/2003,142504,57,1353,250
9/2/2003,141505,65,1541,297
9/3/2003,140387,116,1585,358
9/4/2003,139150,494,1345,231
9/5/2003,138289,256,1349,-10
9/6/2003,137430,100,1353,234
9/7/2003,136576,107,1349,399
9/8/2003,135725,123,1123,391
9/9/2003,135301,240,801,576
9/10/2003,134818,452,762,78
9/11/2003,134577,448,879,68
9/12/2003,134276,627,708,129
9/13/2003,133975,829,692,-220
9/14/2003,133675,756,684,-437
9/15/2003,133915,2043,272,169
9/16/2003,135120,750,27,-566
9/17/2003,136332,191,26,489
9/18/2003,136759,120,27,263
9/19/2003,137064,97,27,212
9/20/2003,137369,86,27,236
9/21/2003,137614,80,27,186
9/22/2003,138043,77,28,377
9/23/2003,138289,77,26,197
9/24/2003,138596,77,26,256
9/25/2003,138596,76,28,-51
9/26/2003,138780,75,27,135
9/27/2003,138965,97,28,138
9/28/2003,139212,89,29,178
9/29/2003,139397,75,29,125
9/30/2003,139582,67,29,139
10/1/2003,139706,66,29,85
10/2/2003,139768,62,29,24
10/3/2003,139891,63,29,90
10/4/2003,140015,66,30,90
10/5/2003,140139,80,30,87
10/6/2003,140449,82,30,260
10/7/2003,140573,80,29,72
10/8/2003,141008,547,28,384
10/9/2003,141817,593,27,290
10/10/2003,142317,664,26,-66
10/11/2003,142817,323,25,-138
10/12/2003,143319,359,25,204
10/13/2003,143822,327,26,169
10/14/2003,144010,373,25,-113
10/15/2003,144451,500,25,93
10/16/2003,144578,301,26,-348
10/17/2003,144704,179,27,-150
10/18/2003,145083,127,26,227
10/19/2003,145463,129,26,279
10/20/2003,145716,101,26,150
10/21/2003,145970,93,25,179
10/22/2003,146224,85,25,186
10/23/2003,146351,95,25,67
10/24/2003,146606,73,24,185
10/25/2003,146733,79,24,78
10/26/2003,146733,71,23,-56
10/27/2003,146860,73,24,79
10/28/2003,147115,65,23,205
10/29/2003,147370,81,22,212
10/30/2003,147626,73,21,197
10/31/2003,147754,81,20,76
11/1/2003,147882,79,20,67
11/2/2003,148137,87,20,196
11/3/2003,148266,173,20,62
11/4/2003,148522,169,19,103
11/5/2003,148778,238,19,106
11/6/2003,149036,198,19,39
11/7/2003,149293,214,18,78
11/8/2003,149679,234,18,190
11/9/2003,149937,278,19,42
11/10/2003,150453,305,19,257
11/11/2003,150971,286,19,231
11/12/2003,151489,282,18,251
11/13/2003,152009,365,18,257
11/14/2003,152660,415,17,304
11/15/2003,153052,448,17,-5
11/16/2003,153706,559,17,223
11/17/2003,154361,680,17,113
11/18/2003,155018,639,17,-6
11/19/2003,155677,611,16,37
11/20/2003,156338,619,16,67
11/21/2003,157000,631,16,59
11/22/2003,157664,647,17,49
11/23/2003,157930,613,16,-364
11/24/2003,158596,659,16,69
11/25/2003,159264,662,16,26
11/26/2003,159934,649,16,23
11/27/2003,160471,664,15,-96
11/28/2003,161143,772,16,23
11/29/2003,161818,805,16,-81
11/30/2003,162765,879,16,158
12/1/2003,163715,871,15,87
12/2/2003,164668,849,15,98
12/3/2003,165625,744,15,123
12/4/2003,166448,718,16,94
12/5/2003,167136,702,15,-14
12/6/2003,168101,736,15,278
12/7/2003,168931,780,15,110
12/8/2003,169764,823,16,69
12/9/2003,170739,843,13,168
12/10/2003,171576,787,10,7
12/11/2003,172557,774,12,204
12/12/2003,173401,760,16,82
12/13/2003,174529,789,17,384
12/14/2003,175378,879,17,76
12/15/2003,176513,847,16,273
12/16/2003,177368,756,16,24
12/17/2003,178368,678,17,260
12/18/2003,179371,635,17,342
12/19/2003,180378,613,17,389
12/20/2003,181387,690,16,413
12/21/2003,182400,716,16,339
12/22/2003,183416,710,16,316
12/23/2003,184434,641,16,324
12/24/2003,185456,659,16,397
12/25/2003,186481,666,16,383
12/26/2003,187362,664,17,231
12/27/2003,188541,764,16,531
12/28/2003,189131,982,17,-157
12/29/2003,190315,1047,16,219
